,symbol,name,currency,exchange,mic_code,country,type
92174,SANDUPHQ,Sandu Pharmaceuticals Limited,INR,BSE,XBOM,India,Common Stock
92180,SANGAMIND,Sangam ,INR,NSE,XNSE,India,Common Stock
92181,SANGAMIND,Sangam ,INR,BSE,XBOM,India,Common Stock
92182,SANGHIIND,Sanghi Industries Limited,INR,BSE,XBOM,India,Common Stock
92183,SANGHIIND,Sanghi Industries Limited,INR,NSE,XNSE,India,Common Stock
92184,SANGHVIMOV,Sanghvi Movers Limited,INR,BSE,XBOM,India,Common Stock
92185,SANGHVIMOV,Sanghvi Movers Limited,INR,NSE,XNSE,India,Common Stock
92186,SANGINITA,Sanginita Chemicals Limited,INR,NSE,XNSE,India,Common Stock
92188,SANINFRA,Sanmit Infra Limited,INR,BSE,XBOM,India,Common Stock
92190,SANJIVIN,Sanjivani Paranteral Limited.,INR,BSE,XBOM,India,Common Stock
92192,SANKHYAIN,Sankhya Infotech Limited,INR,BSE,XBOM,India,Common Stock
92201,SANOFI,Sanofi India Limited,INR,NSE,XNSE,India,Common Stock
92202,SANOFI,Sanofi India Limited,INR,BSE,XBOM,India,Common Stock
92205,SANPA,Sangal Papers Limited,INR,BSE,XBOM,India,Common Stock
92207,SANSERA,Sansera Engineering Limited,INR,NSE,XNSE,India,Common Stock
92208,SANSERA,Sansera Engineering Limited,INR,BSE,XBOM,India,Common Stock
92213,SANTETX,Sanrhea Technical Textiles Ltd.,INR,BSE,XBOM,India,Common Stock
92214,SANTOSHF,Santosh Fine Fab Limited,INR,BSE,XBOM,India,Common Stock
92217,SANWARIA,Sanwaria Consumer Limited,INR,NSE,XNSE,India,Common Stock
92218,SANWARIA,Sanwaria Consumer Limited,INR,BSE,XBOM,India,Common Stock
92246,SAPL,SAR Auto Products Limited,INR,BSE,XBOM,India,Common Stock
92255,SAPPHIRE,Sapphire Foods India Limited,INR,NSE,XNSE,India,Common Stock
92256,SAPPHIRE,Sapphire Foods India Limited,INR,BSE,XBOM,India,Common Stock
92257,SAPPL,Shree Ajit Pulp and Paper Limited,INR,BSE,XBOM,India,Common Stock
92273,SARDAEN,Sarda Energy & Minerals Limited,INR,BSE,XBOM,India,Common Stock
92274,SARDAEN,Sarda Energy & Minerals Limited,INR,NSE,XNSE,India,Common Stock
92275,SARDAPPR,Sarda Papers Limited,INR,BSE,XBOM,India,Common Stock
92279,SAREGAMA,Saregama India Limited,INR,BSE,XBOM,India,Common Stock
92280,SAREGAMA,Saregama India Limited,INR,NSE,XNSE,India,Common Stock
92288,SARLAPOLY,Sarla Performance Fibers Limited,INR,BSE,XBOM,India,Common Stock
92289,SARLAPOLY,Sarla Performance Fibers Limited,INR,NSE,XNSE,India,Common Stock
92293,SARTHAKIND,Sarthak Industries Limited,INR,BSE,XBOM,India,Common Stock
92294,SARUPINDUS,Sarup Industries Limited,INR,BSE,XBOM,India,Common Stock
92295,SARVESHWAR,Sarveshwar Foods Limited,INR,NSE,XNSE,India,Common Stock
92296,SARVESHWAR,Sarveshwar Foods Limited,INR,BSE,XBOM,India,Common Stock
92297,SARVOTTAM,Survottam Finvest Ltd.,INR,BSE,XBOM,India,Common Stock
92304,SASKEN,Sasken Technologies Limited,INR,NSE,XNSE,India,Common Stock
92305,SASKEN,Sasken Technologies Limited,INR,BSE,XBOM,India,Common Stock
92312,SASTASUNDR,Sastasundar Ventures Limited,INR,BSE,XBOM,India,Common Stock
92313,SASTASUNDR,Sastasundar Ventures Limited,INR,NSE,XNSE,India,Common Stock
92320,SATCH,SATCHMO HOLDINGS LIMITED,INR,BSE,XBOM,India,Common Stock
92321,SATHAISPAT,Sathavahana Ispat Limited,INR,BSE,XBOM,India,Common Stock
92322,SATHAISPAT,Sathavahana Ispat Limited,INR,NSE,XNSE,India,Common Stock
92323,SATIA,Satia Industries Limited,INR,BSE,XBOM,India,Common Stock
92324,SATIA,Satia Industries Limited,INR,NSE,XNSE,India,Common Stock
92325,SATIN,Satin Creditcare Network Limited,INR,NSE,XNSE,India,Common Stock
92326,SATIN,Satin Creditcare Network Limited,INR,BSE,XBOM,India,Common Stock
