,symbol,name,currency,exchange,mic_code,country,type
44544,BIL,Bhartiya International Limited,INR,NSE,XNSE,India,Common Stock
44550,BILENERGY,Bil Energy Systems Limited,INR,NSE,XNSE,India,Common Stock
44579,BINANIIND,Binani Industries Limited,INR,NSE,XNSE,India,Common Stock
44580,BINDALAGRO,Oswal Greentech Limited,INR,NSE,XNSE,India,Common Stock
44608,BIOCON,Biocon Limited,INR,NSE,XNSE,India,Common Stock
44613,BIOFILCHEM,Biofil Chemicals and Pharmaceuticals Limited,INR,NSE,XNSE,India,Common Stock
44682,BIRET.RR,Brookfield India RET,INR,NSE,XNSE,India,Common Stock
44690,BIRLACABLE,Birla Cable Limited,INR,NSE,XNSE,India,Common Stock
44691,BIRLACORPN,Birla Corporation Limited,INR,NSE,XNSE,India,Common Stock
44694,BIRLAMONEY,Aditya Birla Money Limited,INR,NSE,XNSE,India,Common Stock
44696,BIRLATYRE,Birla Tyres Limited,INR,NSE,XNSE,India,Common Stock
44919,BKMINDST,BKM Industries Limited,INR,NSE,XNSE,India,Common Stock
45012,BLBLIMITED,BLB Limited,INR,NSE,XNSE,India,Common Stock
45077,BLISSGVS,Bliss GVS Pharma Limited,INR,NSE,XNSE,India,Common Stock
45084,BLKASHYAP,B.L. Kashyap and Sons Limited,INR,NSE,XNSE,India,Common Stock
45154,BLS,BLS International Services Limited,INR,NSE,XNSE,India,Common Stock
45188,BLUECHIP,Blue Chip India Limited,INR,NSE,XNSE,India,Common Stock
45192,BLUECOAST,Blue Coast Hotels Ltd,INR,NSE,XNSE,India,Common Stock
45194,BLUEDART,Blue Dart Express Limited,INR,NSE,XNSE,India,Common Stock
45197,BLUESTARCO,Blue Star Limited,INR,NSE,XNSE,India,Common Stock
45275,BMETRICS.SM,BOMBAY METRICS SUP,INR,NSE,XNSE,India,Common Stock
45670,BODALCHEM,Bodal Chemicals Limited,INR,NSE,XNSE,India,Common Stock
45691,BOHRAIND,Bohra Industries Limited,INR,NSE,XNSE,India,Common Stock
