,symbol,name,currency,exchange,mic_code,country,type
36245,ARVSMART,Arvind SmartSpaces Limited,INR,BSE,XBOM,India,Common Stock
36264,ARYAN,Aryan Share & Stock Brokers Lt,INR,BSE,XBOM,India,Common Stock
36265,ARYAVAN,ARYAVAN ENTERPRISE LIMITED,INR,BSE,XBOM,India,Common Stock
36307,ASAHIINDIA,Asahi India Glass Limited,INR,BSE,XBOM,India,Common Stock
36310,ASAHISONG,Asahi Songwon Colors Limited,INR,BSE,XBOM,India,Common Stock
36317,ASAL,Automotive Stampings and Assemblies Limited,INR,BSE,XBOM,India,Common Stock
36318,ASALCBR,Associated Alcohols & Breweries Limited,INR,BSE,XBOM,India,Common Stock
36366,ASCENSIVE,Ascensive Educare Limited,INR,BSE,XBOM,India,Common Stock
36424,ASHAI,Ashiana Agro Industries Limited,INR,BSE,XBOM,India,Common Stock
36425,ASHAPURMIN,Ashapura Minechem Limited,INR,BSE,XBOM,India,Common Stock
36427,ASHCAP,Ashirwad Capital Limited,INR,BSE,XBOM,India,Common Stock
36430,ASHIANA,Ashiana Housing Limited,INR,BSE,XBOM,India,Common Stock
36432,ASHIKACR,Ashika Credit Capital Limited,INR,BSE,XBOM,India,Common Stock
36434,ASHIMASYN,Ashima Limited,INR,BSE,XBOM,India,Common Stock
36435,ASHIS,Ashiana Ispat Limited,INR,BSE,XBOM,India,Common Stock
36436,ASHISHPO,Ashish Polyplast Limited,INR,BSE,XBOM,India,Common Stock
36439,ASHNI,Ashnisha Industries Limited,INR,BSE,XBOM,India,Common Stock
36440,ASHNOOR,Ashnoor Textile Mills Limited,INR,BSE,XBOM,India,Common Stock
36443,ASHOKA,Ashoka Buildcon Limited,INR,BSE,XBOM,India,Common Stock
36444,ASHOKALC,Ashok Alco-Chem Limited,INR,BSE,XBOM,India,Common Stock
36445,ASHOKLEY,Ashok Leyland Limited,INR,BSE,XBOM,India,Common Stock
36447,ASHOKRE,Ashoka Refineries Limited,INR,BSE,XBOM,India,Common Stock
36448,ASHRAM,Ashram Online.com Limited,INR,BSE,XBOM,India,Common Stock
36449,ASHSI,Ashirwad Steels & Industries Limited,INR,BSE,XBOM,India,Common Stock
36452,ASHUTPM,Tridev Infraestates Limited,INR,BSE,XBOM,India,Common Stock
36463,ASIANENE,ASIAN ENERGY SERVICES LTD,INR,BSE,XBOM,India,Common Stock
36464,ASIANHOTNR,Asian Hotels ,INR,BSE,XBOM,India,Common Stock
36467,ASIANPAINT,Asian Paints Limited,INR,BSE,XBOM,India,Common Stock
36470,ASIANTILES,Asian Granito India Limited,INR,BSE,XBOM,India,Common Stock
